exchange,executed_quantity,executed_quantity_minmax,execution_price,execution_price_minmax,execution_time,order_id,order_price,order_price_minmax,order_status,order_time,order_type,quantity,quantity_minmax,row_id,side,symbol,timestamp,trader_id,volume,volume_minmax,_rescued_data
NSE,251,0.3277,2678.79,0.9905,2026-02-20 10:01:25,ORD000*******,2679.2,0.9909,FILLED,2026-02-20 10:01:00,MARKET,251,0.2503,221,B**,TCS.NS,2026-02-20 10:01:00,TRD****,6644.0,0.0214,
NSE,44,0.0421,2680.07,0.9911,2026-02-20 10:02:30,ORD000*******,2680.4,0.9913,FILLED,2026-02-20 10:02:00,STOP,90,0.0891,222,B**,TCS.NS,2026-02-20 10:02:00,TRD****,3794.0,0.0122,
NSE,102,0.1142,2678.38,0.9904,2026-02-20 10:03:43,ORD000*******,2677.9,0.9903,CANCELLED,2026-02-20 10:03:00,LIMIT,102,0.1011,223,B**,TCS.NS,2026-02-20 10:03:00,TRD****,8809.0,0.0283,
NSE,367,0.3657,2674.71,0.9889,2026-02-20 10:04:22,ORD000*******,2674.9,0.9891,FILLED,2026-02-20 10:04:00,STOP,795,0.7948,224,B**,TCS.NS,2026-02-20 10:04:00,TRD****,6486.0,0.0209,
NSE,307,0.3056,2676.34,0.9896,2026-02-20 10:05:12,ORD000*******,2676.0,0.9896,PARTIAL,2026-02-20 10:05:00,STOP,334,0.3333,225,B**,TCS.NS,2026-02-20 10:05:00,TRD****,8076.0,0.026,
NSE,431,0.6673,2678.66,0.9905,2026-02-20 10:06:29,ORD000*******,2678.2,0.9905,CANCELLED,2026-02-20 10:06:00,MARKET,431,0.4304,226,B**,TCS.NS,2026-02-20 10:06:00,TRD****,4895.0,0.0157,
NSE,575,0.5741,2680.3,0.9911,2026-02-20 10:07:52,ORD000*******,2679.9,0.9911,FILLED,2026-02-20 10:07:00,MARKET,877,0.8769,227,SE**,TCS.NS,2026-02-20 10:07:00,TRD****,3054.0,0.0098,
NSE,464,0.6764,2675.94,0.9894,2026-02-20 10:08:05,ORD000*******,2676.0,0.9896,FILLED,2026-02-20 10:08:00,STOP,464,0.4635,228,B**,TCS.NS,2026-02-20 10:08:00,TRD****,14417.0,0.0464,
NSE,206,0.2044,2677.52,0.99,2026-02-20 10:09:16,ORD000*******,2677.2,0.9901,FILLED,2026-02-20 10:09:00,STOP,915,0.9149,229,B**,TCS.NS,2026-02-20 10:09:00,TRD****,6121.0,0.0197,
NSE,106,0.3417,2681.49,0.9916,2026-02-20 10:10:07,ORD000*******,2681.0,0.9916,CANCELLED,2026-02-20 10:10:00,STOP,106,0.1051,230,B**,TCS.NS,2026-02-20 10:10:00,TRD****,22640.0,0.0728,
NSE,54,0.0521,2683.53,0.9924,2026-02-20 10:11:38,ORD000*******,2683.7,0.9927,PARTIAL,2026-02-20 10:11:00,LIMIT,934,0.9339,231,SE**,TCS.NS,2026-02-20 10:11:00,TRD****,1832.0,0.0059,
NSE,41,0.0391,2682.26,0.9919,2026-02-20 10:12:28,ORD000*******,2682.0,0.992,FILLED,2026-02-20 10:12:00,LIMIT,526,0.5255,232,B**,TCS.NS,2026-02-20 10:12:00,TRD****,2619.0,0.0084,
NSE,329,0.3277,2682.08,0.9919,2026-02-20 10:13:21,ORD000*******,2682.0,0.992,CANCELLED,2026-02-20 10:13:00,STOP,423,0.4224,233,B**,TCS.NS,2026-02-20 10:13:00,TRD****,2847.0,0.0092,
NSE,113,0.519,2682.09,0.9919,2026-02-20 10:14:42,ORD000*******,2682.4,0.9921,FILLED,2026-02-20 10:14:00,STOP,113,0.1121,234,B**,TCS.NS,2026-02-20 10:14:00,TRD****,2320.0,0.0075,
NSE,738,0.7375,2684.57,0.9929,2026-02-20 10:15:16,ORD000*******,2684.5,0.993,CANCELLED,2026-02-20 10:15:00,MARKET,798,0.7978,235,SE**,TCS.NS,2026-02-20 10:15:00,TRD****,6793.0,0.0219,
NSE,689,0.6884,2686.69,0.9937,2026-02-20 10:16:56,ORD000*******,2687.1,0.994,FILLED,2026-02-20 10:16:00,LIMIT,975,0.975,236,B**,TCS.NS,2026-02-20 10:16:00,TRD****,7961.0,0.0256,
NSE,835,0.9559,2689.95,0.995,2026-02-20 10:17:09,ORD000*******,2689.7,0.9951,CANCELLED,2026-02-20 10:17:00,MARKET,835,0.8348,237,SE**,TCS.NS,2026-02-20 10:17:00,TRD****,5149.0,0.0166,
NSE,732,0.7315,2691.47,0.9956,2026-02-20 10:18:26,ORD000*******,2691.0,0.9956,FILLED,2026-02-20 10:18:00,LIMIT,889,0.8889,238,B**,TCS.NS,2026-02-20 10:18:00,TRD****,7080.0,0.0228,
NSE,645,0.9379,2693.16,0.9963,2026-02-20 10:19:23,ORD000*******,2693.0,0.9964,FILLED,2026-02-20 10:19:00,MARKET,645,0.6446,239,B**,TCS.NS,2026-02-20 10:19:00,TRD****,16887.0,0.0543,
NSE,288,0.2866,2693.91,0.9966,2026-02-20 10:20:26,ORD000*******,2694.0,0.9968,FILLED,2026-02-20 10:20:00,MARKET,714,0.7137,240,B**,TCS.NS,2026-02-20 10:20:00,TRD****,16728.0,0.0538,
NSE,189,0.1874,2694.59,0.9969,2026-02-20 10:21:32,ORD000*******,2694.9,0.9972,FILLED,2026-02-20 10:21:00,STOP,789,0.7888,241,SE**,TCS.NS,2026-02-20 10:21:00,TRD****,12230.0,0.0393,
NSE,520,0.6393,2694.92,0.997,2026-02-20 10:22:12,ORD000*******,2694.5,0.997,FILLED,2026-02-20 10:22:00,STOP,520,0.5195,242,SE**,TCS.NS,2026-02-20 10:22:00,TRD****,15781.0,0.0508,
NSE,132,0.1303,2695.47,0.9972,2026-02-20 10:23:16,ORD000*******,2695.7,0.9975,PARTIAL,2026-02-20 10:23:00,MARKET,600,0.5996,243,B**,TCS.NS,2026-02-20 10:23:00,TRD****,6587.0,0.0212,
NSE,41,0.983,2698.15,0.9983,2026-02-20 10:24:25,ORD000*******,2698.0,0.9984,FILLED,2026-02-20 10:24:00,MARKET,41,0.04,244,B**,TCS.NS,2026-02-20 10:24:00,TRD****,7151.0,0.023,
NSE,32,0.0301,2698.58,0.9985,2026-02-20 10:25:27,ORD000*******,2698.8,0.9987,FILLED,2026-02-20 10:25:00,MARKET,612,0.6116,245,B**,TCS.NS,2026-02-20 10:25:00,TRD****,9328.0,0.03,
NSE,71,0.0691,2698.29,0.9984,2026-02-20 10:26:52,ORD000*******,2698.0,0.9984,CANCELLED,2026-02-20 10:26:00,LIMIT,976,0.976,246,B**,TCS.NS,2026-02-20 10:26:00,TRD****,5860.0,0.0189,
NSE,7,0.8587,2696.25,0.9975,2026-02-20 10:27:05,ORD000*******,2695.9,0.9976,FILLED,2026-02-20 10:27:00,MARKET,7,0.006,247,SE**,TCS.NS,2026-02-20 10:27:00,TRD****,5462.0,0.0176,
NSE,660,0.6593,2694.8,0.997,2026-02-20 10:28:37,ORD000*******,2695.2,0.9973,FILLED,2026-02-20 10:28:00,LIMIT,844,0.8438,248,SE**,TCS.NS,2026-02-20 10:28:00,TRD****,4749.0,0.0153,
NSE,841,0.987,2694.81,0.997,2026-02-20 10:29:05,ORD000*******,2694.4,0.997,PARTIAL,2026-02-20 10:29:00,MARKET,841,0.8408,249,B**,TCS.NS,2026-02-20 10:29:00,TRD****,3231.0,0.0104,
NSE,440,0.8226,2697.0,0.9978,2026-02-20 10:30:57,ORD000*******,2697.0,0.998,FILLED,2026-02-20 10:30:00,LIMIT,440,0.4394,250,B**,TCS.NS,2026-02-20 10:30:00,TRD****,4484.0,0.0144,
NSE,263,0.2615,2696.73,0.9977,2026-02-20 10:31:40,ORD000*******,2697.2,0.9981,CANCELLED,2026-02-20 10:31:00,LIMIT,582,0.5816,251,SE**,TCS.NS,2026-02-20 10:31:00,TRD****,3278.0,0.0105,
NSE,494,0.8016,2696.39,0.9976,2026-02-20 10:32:11,ORD000*******,2696.7,0.9979,PARTIAL,2026-02-20 10:32:00,LIMIT,494,0.4935,252,SE**,TCS.NS,2026-02-20 10:32:00,TRD****,2519.0,0.0081,
NSE,195,0.1934,2697.42,0.998,2026-02-20 10:33:37,ORD000*******,2697.7,0.9983,FILLED,2026-02-20 10:33:00,STOP,855,0.8549,253,B**,TCS.NS,2026-02-20 10:33:00,TRD****,2811.0,0.009,
NSE,118,0.7846,2697.83,0.9982,2026-02-20 10:34:58,ORD000*******,2697.4,0.9982,FILLED,2026-02-20 10:34:00,MARKET,118,0.1171,254,B**,TCS.NS,2026-02-20 10:34:00,TRD****,2940.0,0.0095,
NSE,620,0.6192,2696.98,0.9978,2026-02-20 10:35:21,ORD000*******,2697.4,0.9982,FILLED,2026-02-20 10:35:00,MARKET,808,0.8078,255,B**,TCS.NS,2026-02-20 10:35:00,TRD****,5460.0,0.0176,
NSE,405,0.4038,2699.04,0.9987,2026-02-20 10:36:30,ORD000*******,2698.8,0.9987,CANCELLED,2026-02-20 10:36:00,STOP,529,0.5285,256,B**,TCS.NS,2026-02-20 10:36:00,TRD****,12428.0,0.04,
NSE,210,0.2084,2699.31,0.9988,2026-02-20 10:37:27,ORD000*******,2699.0,0.9988,FILLED,2026-02-20 10:37:00,LIMIT,374,0.3734,257,SE**,TCS.NS,2026-02-20 10:37:00,TRD****,4284.0,0.0138,
NSE,13,0.011,2698.73,0.9985,2026-02-20 10:39:00,ORD000*******,2698.3,0.9985,CANCELLED,2026-02-20 10:38:00,STOP,294,0.2933,258,SE**,TCS.NS,2026-02-20 10:38:00,TRD****,1597.0,0.0051,
NSE,442,0.4409,2697.53,0.9981,2026-02-20 10:39:39,ORD000*******,2697.5,0.9982,PARTIAL,2026-02-20 10:39:00,MARKET,696,0.6957,259,B**,TCS.NS,2026-02-20 10:39:00,TRD****,1459.0,0.0047,
NSE,753,0.7525,2702.37,1.0,2026-02-20 10:40:57,ORD000*******,2702.0,1.0,PARTIAL,2026-02-20 10:40:00,LIMIT,838,0.8378,260,B**,TCS.NS,2026-02-20 10:40:00,TRD****,12356.0,0.0398,
NSE,370,0.7515,2699.4,0.9988,2026-02-20 10:41:30,ORD000*******,2699.6,0.999,CANCELLED,2026-02-20 10:41:00,STOP,370,0.3694,261,SE**,TCS.NS,2026-02-20 10:41:00,TRD****,3681.0,0.0118,
NSE,774,0.982,2699.03,0.9987,2026-02-20 10:42:41,ORD000*******,2698.7,0.9987,FILLED,2026-02-20 10:42:00,STOP,774,0.7738,262,SE**,TCS.NS,2026-02-20 10:42:00,TRD****,2863.0,0.0092,
NSE,103,0.1012,2699.05,0.9987,2026-02-20 10:43:03,ORD000*******,2698.6,0.9986,PARTIAL,2026-02-20 10:43:00,LIMIT,857,0.8569,263,B**,TCS.NS,2026-02-20 10:43:00,TRD****,1938.0,0.0062,
NSE,320,0.3186,2698.55,0.9985,2026-02-20 10:44:01,ORD000*******,2698.8,0.9987,CANCELLED,2026-02-20 10:44:00,LIMIT,604,0.6036,264,B**,TCS.NS,2026-02-20 10:44:00,TRD****,2707.0,0.0087,
NSE,242,0.2405,2699.81,0.999,2026-02-20 10:46:00,ORD000*******,2699.4,0.999,FILLED,2026-02-20 10:45:00,STOP,833,0.8328,265,SE**,TCS.NS,2026-02-20 10:45:00,TRD****,1087.0,0.0035,
NSE,25,0.023,2699.02,0.9987,2026-02-20 10:46:26,ORD000*******,2699.5,0.999,FILLED,2026-02-20 10:46:00,MARKET,813,0.8128,266,SE**,TCS.NS,2026-02-20 10:46:00,TRD****,2806.0,0.009,
NSE,291,0.2896,2699.83,0.999,2026-02-20 10:47:17,ORD000*******,2699.4,0.999,CANCELLED,2026-02-20 10:47:00,LIMIT,999,0.999,267,SE**,TCS.NS,2026-02-20 10:47:00,TRD****,2604.0,0.0084,
NSE,822,0.9579,2701.2,0.9995,2026-02-20 10:48:27,ORD000*******,2701.0,0.9996,FILLED,2026-02-20 10:48:00,LIMIT,822,0.8218,268,SE**,TCS.NS,2026-02-20 10:48:00,TRD****,2137.0,0.0069,
NSE,631,0.6723,2699.34,0.9988,2026-02-20 10:49:50,ORD000*******,2699.8,0.9991,PARTIAL,2026-02-20 10:49:00,STOP,631,0.6306,269,SE**,TCS.NS,2026-02-20 10:49:00,TRD****,2432.0,0.0078,
NSE,379,0.3778,2698.77,0.9986,2026-02-20 10:50:51,ORD000*******,2698.3,0.9985,FILLED,2026-02-20 10:50:00,STOP,923,0.9229,270,B**,TCS.NS,2026-02-20 10:50:00,TRD****,1409.0,0.0045,
NSE,60,0.9469,2698.49,0.9984,2026-02-20 10:51:01,ORD000*******,2698.0,0.9984,PARTIAL,2026-02-20 10:51:00,MARKET,60,0.0591,271,B**,TCS.NS,2026-02-20 10:51:00,TRD****,5912.0,0.019,
NSE,402,0.4008,2698.22,0.9983,2026-02-20 10:52:07,ORD000*******,2698.7,0.9987,FILLED,2026-02-20 10:52:00,LIMIT,428,0.4274,272,B**,TCS.NS,2026-02-20 10:52:00,TRD****,1928.0,0.0062,
NSE,607,0.8547,2700.69,0.9993,2026-02-20 10:53:51,ORD000*******,2701.0,0.9996,CANCELLED,2026-02-20 10:53:00,MARKET,607,0.6066,273,B**,TCS.NS,2026-02-20 10:53:00,TRD****,4962.0,0.016,
NSE,240,0.487,2699.98,0.999,2026-02-20 10:54:16,ORD000*******,2700.4,0.9994,FILLED,2026-02-20 10:54:00,MARKET,240,0.2392,274,SE**,TCS.NS,2026-02-20 10:54:00,TRD****,1841.0,0.0059,
NSE,308,0.6984,2701.4,0.9996,2026-02-20 10:55:32,ORD000*******,2701.8,0.9999,FILLED,2026-02-20 10:55:00,STOP,308,0.3073,275,SE**,TCS.NS,2026-02-20 10:55:00,TRD****,6902.0,0.0222,
NSE,115,0.9008,2702.1,0.9999,2026-02-20 10:56:48,ORD000*******,2701.6,0.9998,PARTIAL,2026-02-20 10:56:00,LIMIT,115,0.1141,276,B**,TCS.NS,2026-02-20 10:56:00,TRD****,3304.0,0.0106,
NSE,235,0.6162,2700.87,0.9994,2026-02-20 10:57:18,ORD000*******,2700.4,0.9994,FILLED,2026-02-20 10:57:00,STOP,235,0.2342,277,SE**,TCS.NS,2026-02-20 10:57:00,TRD****,3133.0,0.0101,
NSE,394,0.3928,2698.87,0.9986,2026-02-20 10:58:13,ORD000*******,2699.1,0.9988,FILLED,2026-02-20 10:58:00,MARKET,560,0.5596,278,SE**,TCS.NS,2026-02-20 10:58:00,TRD****,6383.0,0.0205,
NSE,274,0.3146,2698.62,0.9985,2026-02-20 10:59:22,ORD000*******,2699.0,0.9988,CANCELLED,2026-02-20 10:59:00,STOP,274,0.2733,279,B**,TCS.NS,2026-02-20 10:59:00,TRD****,2487.0,0.008,
NSE,56,0.0772,2698.83,0.9986,2026-02-20 11:00:26,ORD000*******,2699.0,0.9988,FILLED,2026-02-20 11:00:00,STOP,56,0.0551,280,SE**,TCS.NS,2026-02-20 11:00:00,TRD****,2750.0,0.0088,
NSE,157,0.481,2696.43,0.9976,2026-02-20 11:01:42,ORD000*******,2696.2,0.9977,FILLED,2026-02-20 11:01:00,STOP,157,0.1562,281,SE**,TCS.NS,2026-02-20 11:01:00,TRD****,1504.0,0.0048,
NSE,559,0.8176,2697.26,0.998,2026-02-20 11:02:19,ORD000*******,2696.9,0.998,CANCELLED,2026-02-20 11:02:00,MARKET,559,0.5586,282,B**,TCS.NS,2026-02-20 11:02:00,TRD****,4195.0,0.0135,
NSE,157,0.9609,2696.01,0.9974,2026-02-20 11:03:28,ORD000*******,2696.2,0.9977,FILLED,2026-02-20 11:03:00,MARKET,157,0.1562,283,B**,TCS.NS,2026-02-20 11:03:00,TRD****,1832.0,0.0059,
NSE,578,0.5772,2696.96,0.9978,2026-02-20 11:04:25,ORD000*******,2697.4,0.9982,CANCELLED,2026-02-20 11:04:00,LIMIT,703,0.7027,284,SE**,TCS.NS,2026-02-20 11:04:00,TRD****,2636.0,0.0085,
NSE,509,0.508,2696.68,0.9977,2026-02-20 11:05:26,ORD000*******,2696.6,0.9978,CANCELLED,2026-02-20 11:05:00,STOP,534,0.5335,285,B**,TCS.NS,2026-02-20 11:05:00,TRD****,2048.0,0.0066,
NSE,13,0.011,2695.79,0.9974,2026-02-20 11:06:20,ORD000*******,2695.4,0.9974,PARTIAL,2026-02-20 11:06:00,LIMIT,421,0.4204,286,B**,TCS.NS,2026-02-20 11:06:00,TRD****,2942.0,0.0095,
NSE,432,0.8036,2695.91,0.9974,2026-02-20 11:07:33,ORD000*******,2696.3,0.9977,CANCELLED,2026-02-20 11:07:00,STOP,432,0.4314,287,SE**,TCS.NS,2026-02-20 11:07:00,TRD****,7303.0,0.0235,
NSE,690,0.8277,2695.95,0.9974,2026-02-20 11:08:53,ORD000*******,2696.0,0.9976,CANCELLED,2026-02-20 11:08:00,LIMIT,690,0.6897,288,SE**,TCS.NS,2026-02-20 11:08:00,TRD****,6762.0,0.0218,
NSE,67,0.2084,2696.39,0.9976,2026-02-20 11:09:44,ORD000*******,2696.1,0.9976,FILLED,2026-02-20 11:09:00,LIMIT,67,0.0661,289,SE**,TCS.NS,2026-02-20 11:09:00,TRD****,5118.0,0.0165,
NSE,226,0.2244,2697.04,0.9979,2026-02-20 11:10:55,ORD000*******,2697.1,0.998,FILLED,2026-02-20 11:10:00,STOP,353,0.3524,290,SE**,TCS.NS,2026-02-20 11:10:00,TRD****,2324.0,0.0075,
NSE,445,0.4439,2700.85,0.9994,2026-02-20 11:11:47,ORD000*******,2700.8,0.9995,CANCELLED,2026-02-20 11:11:00,STOP,512,0.5115,291,SE**,TCS.NS,2026-02-20 11:11:00,TRD****,14117.0,0.0454,
NSE,249,0.2475,2701.43,0.9996,2026-02-20 11:12:43,ORD000*******,2701.1,0.9996,PARTIAL,2026-02-20 11:12:00,LIMIT,278,0.2773,292,SE**,TCS.NS,2026-02-20 11:12:00,TRD****,4504.0,0.0145,
NSE,117,0.9208,2698.9,0.9986,2026-02-20 11:13:44,ORD000*******,2698.8,0.9987,CANCELLED,2026-02-20 11:13:00,LIMIT,117,0.1161,293,SE**,TCS.NS,2026-02-20 11:13:00,TRD****,8437.0,0.0271,
NSE,723,0.7224,2696.95,0.9978,2026-02-20 11:14:11,ORD000*******,2697.1,0.998,CANCELLED,2026-02-20 11:14:00,MARKET,996,0.996,294,B**,TCS.NS,2026-02-20 11:14:00,TRD****,1940.0,0.0062,
NSE,642,0.6413,2699.15,0.9987,2026-02-20 11:15:11,ORD000*******,2699.5,0.999,FILLED,2026-02-20 11:15:00,LIMIT,887,0.8869,295,SE**,TCS.NS,2026-02-20 11:15:00,TRD****,1577.0,0.0051,
NSE,390,0.8727,2699.02,0.9987,2026-02-20 11:16:31,ORD000*******,2699.2,0.9989,FILLED,2026-02-20 11:16:00,MARKET,390,0.3894,296,B**,TCS.NS,2026-02-20 11:16:00,TRD****,718.0,0.0023,
NSE,285,0.2836,2698.85,0.9986,2026-02-20 11:17:48,ORD000*******,2698.7,0.9987,FILLED,2026-02-20 11:17:00,STOP,930,0.9299,297,B**,TCS.NS,2026-02-20 11:17:00,TRD****,2350.0,0.0076,
NSE,56,0.0541,2698.07,0.9983,2026-02-20 11:18:58,ORD000*******,2698.0,0.9984,FILLED,2026-02-20 11:18:00,LIMIT,115,0.1141,298,B**,TCS.NS,2026-02-20 11:18:00,TRD****,1106.0,0.0036,
NSE,180,0.4579,2698.26,0.9984,2026-02-20 11:19:35,ORD000*******,2697.8,0.9983,CANCELLED,2026-02-20 11:19:00,STOP,180,0.1792,299,SE**,TCS.NS,2026-02-20 11:19:00,TRD****,1120.0,0.0036,
NSE,182,0.6092,2696.6,0.9977,2026-02-20 11:20:12,ORD000*******,2696.4,0.9978,PARTIAL,2026-02-20 11:20:00,MARKET,182,0.1812,300,SE**,TCS.NS,2026-02-20 11:20:00,TRD****,1301.0,0.0042,
NSE,558,0.5571,2695.42,0.9972,2026-02-20 11:21:46,ORD000*******,2695.5,0.9974,PARTIAL,2026-02-20 11:21:00,LIMIT,644,0.6436,301,SE**,TCS.NS,2026-02-20 11:21:00,TRD****,2173.0,0.007,
NSE,102,0.7625,2695.91,0.9974,2026-02-20 11:22:40,ORD000*******,2696.3,0.9977,FILLED,2026-02-20 11:22:00,MARKET,102,0.1011,302,SE**,TCS.NS,2026-02-20 11:22:00,TRD****,2491.0,0.008,
NSE,833,0.8327,2696.29,0.9976,2026-02-20 11:23:04,ORD000*******,2696.0,0.9976,FILLED,2026-02-20 11:23:00,LIMIT,840,0.8398,303,B**,TCS.NS,2026-02-20 11:23:00,TRD****,1741.0,0.0056,
NSE,630,0.8146,2696.6,0.9977,2026-02-20 11:24:46,ORD000*******,2696.9,0.998,FILLED,2026-02-20 11:24:00,STOP,630,0.6296,304,B**,TCS.NS,2026-02-20 11:24:00,TRD****,1676.0,0.0054,
NSE,109,0.1072,2696.55,0.9977,2026-02-20 11:25:12,ORD000*******,2696.9,0.998,FILLED,2026-02-20 11:25:00,MARKET,770,0.7698,305,B**,TCS.NS,2026-02-20 11:25:00,TRD****,2032.0,0.0065,
NSE,498,0.497,2697.16,0.9979,2026-02-20 11:26:12,ORD000*******,2697.2,0.9981,FILLED,2026-02-20 11:26:00,STOP,601,0.6006,306,SE**,TCS.NS,2026-02-20 11:26:00,TRD****,2031.0,0.0065,
NSE,191,0.1894,2698.04,0.9983,2026-02-20 11:27:24,ORD000*******,2697.8,0.9983,CANCELLED,2026-02-20 11:27:00,MARKET,476,0.4755,307,SE**,TCS.NS,2026-02-20 11:27:00,TRD****,859.0,0.0028,
NSE,803,0.8026,2697.23,0.9979,2026-02-20 11:28:08,ORD000*******,2697.2,0.9981,FILLED,2026-02-20 11:28:00,STOP,806,0.8058,308,SE**,TCS.NS,2026-02-20 11:28:00,TRD****,1729.0,0.0056,
NSE,101,0.8216,2694.13,0.9967,2026-02-20 11:29:13,ORD000*******,2694.4,0.997,FILLED,2026-02-20 11:29:00,LIMIT,101,0.1001,309,SE**,TCS.NS,2026-02-20 11:29:00,TRD****,2981.0,0.0096,
NSE,644,0.6433,2693.76,0.9965,2026-02-20 11:30:55,ORD000*******,2694.2,0.9969,PARTIAL,2026-02-20 11:30:00,STOP,851,0.8509,310,SE**,TCS.NS,2026-02-20 11:30:00,TRD****,4792.0,0.0154,
NSE,584,0.5832,2694.29,0.9968,2026-02-20 11:31:15,ORD000*******,2693.8,0.9967,PARTIAL,2026-02-20 11:31:00,STOP,659,0.6587,311,B**,TCS.NS,2026-02-20 11:31:00,TRD****,2470.0,0.0079,
NSE,238,0.2365,2691.95,0.9958,2026-02-20 11:32:09,ORD000*******,2692.4,0.9961,FILLED,2026-02-20 11:32:00,MARKET,466,0.4655,312,B**,TCS.NS,2026-02-20 11:32:00,TRD****,3270.0,0.0105,
NSE,43,0.2445,2693.47,0.9964,2026-02-20 11:33:23,ORD000*******,2693.0,0.9964,FILLED,2026-02-20 11:33:00,MARKET,43,0.042,313,B**,TCS.NS,2026-02-20 11:33:00,TRD****,4232.0,0.0136,
NSE,51,0.4148,2692.32,0.996,2026-02-20 11:34:31,ORD000*******,2692.8,0.9963,FILLED,2026-02-20 11:34:00,LIMIT,51,0.0501,314,B**,TCS.NS,2026-02-20 11:34:00,TRD****,1326.0,0.0043,
NSE,671,0.8657,2692.53,0.9961,2026-02-20 11:35:31,ORD000*******,2692.8,0.9963,PARTIAL,2026-02-20 11:35:00,STOP,671,0.6707,315,B**,TCS.NS,2026-02-20 11:35:00,TRD****,1682.0,0.0054,
NSE,616,0.9008,2692.2,0.9959,2026-02-20 11:36:37,ORD000*******,2692.6,0.9962,CANCELLED,2026-02-20 11:36:00,LIMIT,616,0.6156,316,SE**,TCS.NS,2026-02-20 11:36:00,TRD****,1630.0,0.0052,
NSE,113,0.2445,2693.62,0.9965,2026-02-20 11:37:07,ORD000*******,2693.5,0.9966,FILLED,2026-02-20 11:37:00,LIMIT,113,0.1121,317,B**,TCS.NS,2026-02-20 11:37:00,TRD****,1601.0,0.0052,
NSE,17,0.015,2693.29,0.9964,2026-02-20 11:38:13,ORD000*******,2693.2,0.9965,FILLED,2026-02-20 11:38:00,LIMIT,383,0.3824,318,SE**,TCS.NS,2026-02-20 11:38:00,TRD****,1991.0,0.0064,
NSE,672,0.6713,2694.56,0.9969,2026-02-20 11:39:33,ORD000*******,2694.3,0.9969,PARTIAL,2026-02-20 11:39:00,MARKET,906,0.9059,319,B**,TCS.NS,2026-02-20 11:39:00,TRD****,4024.0,0.0129,
NSE,633,0.7054,2693.68,0.9965,2026-02-20 11:40:45,ORD000*******,2694.1,0.9968,FILLED,2026-02-20 11:40:00,MARKET,633,0.6326,320,B**,TCS.NS,2026-02-20 11:40:00,TRD****,2624.0,0.0084,
NSE,57,0.6323,2691.97,0.9958,2026-02-20 11:41:20,ORD000*******,2692.0,0.996,CANCELLED,2026-02-20 11:41:00,LIMIT,57,0.0561,321,SE**,TCS.NS,2026-02-20 11:41:00,TRD****,1552.0,0.005,
NSE,676,0.7114,2691.59,0.9957,2026-02-20 11:42:46,ORD000*******,2692.0,0.996,FILLED,2026-02-20 11:42:00,LIMIT,676,0.6757,322,SE**,TCS.NS,2026-02-20 11:42:00,TRD****,2787.0,0.009,
NSE,126,0.1242,2691.93,0.9958,2026-02-20 11:43:52,ORD000*******,2691.8,0.9959,PARTIAL,2026-02-20 11:43:00,LIMIT,164,0.1632,323,SE**,TCS.NS,2026-02-20 11:43:00,TRD****,3497.0,0.0113,
NSE,5,0.003,2692.2,0.9959,2026-02-20 11:44:08,ORD000*******,2691.8,0.9959,CANCELLED,2026-02-20 11:44:00,STOP,745,0.7447,324,B**,TCS.NS,2026-02-20 11:44:00,TRD****,2320.0,0.0075,
NSE,609,0.7164,2693.02,0.9963,2026-02-20 11:45:29,ORD000*******,2693.5,0.9966,PARTIAL,2026-02-20 11:45:00,MARKET,609,0.6086,325,SE**,TCS.NS,2026-02-20 11:45:00,TRD****,2773.0,0.0089,
NSE,14,0.012,2692.78,0.9962,2026-02-20 11:46:49,ORD000*******,2692.9,0.9964,CANCELLED,2026-02-20 11:46:00,STOP,997,0.997,326,B**,TCS.NS,2026-02-20 11:46:00,TRD****,4613.0,0.0148,
NSE,217,0.9028,2689.84,0.995,2026-02-20 11:47:54,ORD000*******,2690.0,0.9952,FILLED,2026-02-20 11:47:00,STOP,217,0.2162,327,B**,TCS.NS,2026-02-20 11:47:00,TRD****,3356.0,0.0108,
NSE,440,0.4389,2687.59,0.9941,2026-02-20 11:48:31,ORD000*******,2687.3,0.9941,FILLED,2026-02-20 11:48:00,MARKET,507,0.5065,328,SE**,TCS.NS,2026-02-20 11:48:00,TRD****,6598.0,0.0212,
NSE,418,0.4168,2687.55,0.9941,2026-02-20 11:49:10,ORD000*******,2687.6,0.9942,FILLED,2026-02-20 11:49:00,MARKET,538,0.5375,329,SE**,TCS.NS,2026-02-20 11:49:00,TRD****,3243.0,0.0104,
NSE,27,0.0251,2685.33,0.9932,2026-02-20 11:50:09,ORD000*******,2685.4,0.9933,FILLED,2026-02-20 11:50:00,STOP,75,0.0741,330,SE**,TCS.NS,2026-02-20 11:50:00,TRD****,3604.0,0.0116,
NSE,581,0.5802,2685.47,0.9932,2026-02-20 11:51:12,ORD000*******,2685.6,0.9934,FILLED,2026-02-20 11:51:00,LIMIT,740,0.7397,331,B**,TCS.NS,2026-02-20 11:51:00,TRD****,4961.0,0.016,
NSE,1,0.2355,2683.7,0.9925,2026-02-20 11:52:30,ORD000*******,2684.1,0.9928,FILLED,2026-02-20 11:52:00,LIMIT,1,0.0,332,SE**,TCS.NS,2026-02-20 11:52:00,TRD****,5314.0,0.0171,
NSE,9,0.6463,2685.43,0.9932,2026-02-20 11:53:03,ORD000*******,2685.0,0.9932,FILLED,2026-02-20 11:53:00,STOP,9,0.008,333,B**,TCS.NS,2026-02-20 11:53:00,TRD****,1417.0,0.0046,
