exchange,executed_quantity,executed_quantity_minmax,execution_price,execution_price_minmax,execution_time,order_id,order_price,order_price_minmax,order_status,order_time,order_type,quantity,quantity_minmax,side,symbol,timestamp,trader_id,volume,volume_minmax,execution_time_hour,execution_time_day,execution_time_month,order_time_hour,order_time_day,order_time_month,timestamp_hour,timestamp_day,timestamp_month,exchange_encoded,order_status_encoded,order_type_encoded,side_encoded,symbol_encoded
NSE,504,0.8106,1361.71,0.4624,2026-02-20 10:45:40,ORD000*******,1362.0,0.4626,FILLED,2026-02-20 10:45:00,STOP,504,0.5035,SE**,INFY.NS,2026-02-20 10:45:00,TRD****,8639.0,0.0278,10,4,2,10,4,2,10,4,2,0,1,2,1,1
NSE,70,0.9389,1362.05,0.4625,2026-02-20 10:46:34,ORD000*******,1361.7,0.4625,FILLED,2026-02-20 10:46:00,LIMIT,70,0.0691,SE**,INFY.NS,2026-02-20 10:46:00,TRD****,12131.0,0.039,10,4,2,10,4,2,10,4,2,0,1,0,1,1
NSE,834,0.986,1360.85,0.462,2026-02-20 10:47:08,ORD000*******,1360.8,0.4621,FILLED,2026-02-20 10:47:00,STOP,834,0.8338,SE**,INFY.NS,2026-02-20 10:47:00,TRD****,9868.0,0.0317,10,4,2,10,4,2,10,4,2,0,1,2,1,1
NSE,190,0.1884,1361.65,0.4624,2026-02-20 10:48:05,ORD000*******,1361.2,0.4623,FILLED,2026-02-20 10:48:00,LIMIT,248,0.2472,SE**,INFY.NS,2026-02-20 10:48:00,TRD****,8458.0,0.0272,10,4,2,10,4,2,10,4,2,0,1,0,1,1
NSE,448,0.521,1361.18,0.4622,2026-02-20 10:49:45,ORD000*******,1361.0,0.4622,FILLED,2026-02-20 10:49:00,MARKET,448,0.4474,SE**,INFY.NS,2026-02-20 10:49:00,TRD****,6701.0,0.0216,10,4,2,10,4,2,10,4,2,0,1,1,1,1
NSE,609,0.6082,1359.52,0.4615,2026-02-20 10:50:31,ORD000*******,1359.5,0.4616,FILLED,2026-02-20 10:50:00,MARKET,729,0.7287,SE**,INFY.NS,2026-02-20 10:50:00,TRD****,48385.0,0.1557,10,4,2,10,4,2,10,4,2,0,1,1,1,1
NSE,383,0.7255,1359.7,0.4616,2026-02-20 10:51:13,ORD000*******,1360.0,0.4618,FILLED,2026-02-20 10:51:00,MARKET,383,0.3824,B**,INFY.NS,2026-02-20 10:51:00,TRD****,28362.0,0.0913,10,4,2,10,4,2,10,4,2,0,1,1,0,1
NSE,887,0.9279,1360.93,0.4621,2026-02-20 10:52:09,ORD000*******,1361.2,0.4623,CANCELLED,2026-02-20 10:52:00,STOP,887,0.8869,B**,INFY.NS,2026-02-20 10:52:00,TRD****,87554.0,0.2817,10,4,2,10,4,2,10,4,2,0,0,2,0,1
NSE,249,0.5832,1361.25,0.4622,2026-02-20 10:53:16,ORD000*******,1361.4,0.4623,FILLED,2026-02-20 10:53:00,MARKET,249,0.2482,B**,INFY.NS,2026-02-20 10:53:00,TRD****,17541.0,0.0564,10,4,2,10,4,2,10,4,2,0,1,1,0,1
NSE,61,0.0591,1361.14,0.4622,2026-02-20 10:54:04,ORD000*******,1361.6,0.4624,FILLED,2026-02-20 10:54:00,MARKET,90,0.0891,SE**,INFY.NS,2026-02-20 10:54:00,TRD****,12689.0,0.0408,10,4,2,10,4,2,10,4,2,0,1,1,1,1
NSE,512,0.7926,1362.76,0.4628,2026-02-20 10:55:25,ORD000*******,1362.5,0.4628,CANCELLED,2026-02-20 10:55:00,STOP,512,0.5115,B**,INFY.NS,2026-02-20 10:55:00,TRD****,13136.0,0.0423,10,4,2,10,4,2,10,4,2,0,0,2,0,1
NSE,569,0.5681,1361.93,0.4625,2026-02-20 10:56:30,ORD000*******,1362.2,0.4627,FILLED,2026-02-20 10:56:00,LIMIT,689,0.6887,B**,INFY.NS,2026-02-20 10:56:00,TRD****,14712.0,0.0473,10,4,2,10,4,2,10,4,2,0,1,0,0,1
NSE,605,0.6042,1361.89,0.4625,2026-02-20 10:57:05,ORD000*******,1362.0,0.4626,PARTIAL,2026-02-20 10:57:00,LIMIT,839,0.8388,B**,INFY.NS,2026-02-20 10:57:00,TRD****,6763.0,0.0218,10,4,2,10,4,2,10,4,2,0,2,0,0,1
NSE,345,0.3437,1361.49,0.4623,2026-02-20 10:58:43,ORD000*******,1361.7,0.4625,FILLED,2026-02-20 10:58:00,LIMIT,924,0.9239,SE**,INFY.NS,2026-02-20 10:58:00,TRD****,6251.0,0.0201,10,4,2,10,4,2,10,4,2,0,1,0,1,1
NSE,269,0.2675,1362.13,0.4626,2026-02-20 10:59:55,ORD000*******,1361.9,0.4625,FILLED,2026-02-20 10:59:00,MARKET,390,0.3894,SE**,INFY.NS,2026-02-20 10:59:00,TRD****,15010.0,0.0483,10,4,2,10,4,2,10,4,2,0,1,1,1,1
NSE,201,0.3076,1360.84,0.462,2026-02-20 11:00:39,ORD000*******,1361.0,0.4622,PARTIAL,2026-02-20 11:00:00,STOP,201,0.2002,B**,INFY.NS,2026-02-20 11:00:00,TRD****,10073.0,0.0324,11,4,2,11,4,2,11,4,2,0,2,2,0,1
NSE,58,0.3687,1359.45,0.4615,2026-02-20 11:01:46,ORD000*******,1359.8,0.4617,FILLED,2026-02-20 11:01:00,MARKET,58,0.0571,B**,INFY.NS,2026-02-20 11:01:00,TRD****,13537.0,0.0436,11,4,2,11,4,2,11,4,2,0,1,1,0,1
NSE,235,0.3868,1358.63,0.4612,2026-02-20 11:02:34,ORD000*******,1359.0,0.4614,FILLED,2026-02-20 11:02:00,MARKET,235,0.2342,SE**,INFY.NS,2026-02-20 11:02:00,TRD****,16143.0,0.0519,11,4,2,11,4,2,11,4,2,0,1,1,1,1
NSE,824,0.8236,1358.41,0.4611,2026-02-20 11:03:12,ORD000*******,1358.8,0.4613,FILLED,2026-02-20 11:03:00,MARKET,964,0.964,B**,INFY.NS,2026-02-20 11:03:00,TRD****,17442.0,0.0561,11,4,2,11,4,2,11,4,2,0,1,1,0,1
NSE,520,0.519,1359.06,0.4613,2026-02-20 11:04:57,ORD000*******,1359.0,0.4614,FILLED,2026-02-20 11:04:00,STOP,788,0.7878,SE**,INFY.NS,2026-02-20 11:04:00,TRD****,9483.0,0.0305,11,4,2,11,4,2,11,4,2,0,1,2,1,1
NSE,243,0.2415,1358.87,0.4613,2026-02-20 11:05:46,ORD000*******,1358.8,0.4613,FILLED,2026-02-20 11:05:00,MARKET,256,0.2553,SE**,INFY.NS,2026-02-20 11:05:00,TRD****,7613.0,0.0245,11,4,2,11,4,2,11,4,2,0,1,1,1,1
NSE,451,0.4499,1357.82,0.4608,2026-02-20 11:06:38,ORD000*******,1358.1,0.461,CANCELLED,2026-02-20 11:06:00,STOP,497,0.4965,B**,INFY.NS,2026-02-20 11:06:00,TRD****,11118.0,0.0358,11,4,2,11,4,2,11,4,2,0,0,2,0,1
NSE,156,0.7876,1358.54,0.4611,2026-02-20 11:07:43,ORD000*******,1358.1,0.461,CANCELLED,2026-02-20 11:07:00,MARKET,156,0.1552,B**,INFY.NS,2026-02-20 11:07:00,TRD****,26171.0,0.0842,11,4,2,11,4,2,11,4,2,0,0,1,0,1
NSE,275,0.2735,1358.14,0.461,2026-02-20 11:08:44,ORD000*******,1358.4,0.4611,CANCELLED,2026-02-20 11:08:00,MARKET,477,0.4765,SE**,INFY.NS,2026-02-20 11:08:00,TRD****,34354.0,0.1105,11,4,2,11,4,2,11,4,2,0,0,1,1,1
NSE,221,0.2194,1358.34,0.461,2026-02-20 11:09:06,ORD000*******,1358.1,0.461,CANCELLED,2026-02-20 11:09:00,LIMIT,415,0.4144,B**,INFY.NS,2026-02-20 11:09:00,TRD****,15067.0,0.0485,11,4,2,11,4,2,11,4,2,0,0,0,0,1
NSE,812,0.8367,1357.75,0.4608,2026-02-20 11:10:19,ORD000*******,1358.1,0.461,FILLED,2026-02-20 11:10:00,MARKET,812,0.8118,B**,INFY.NS,2026-02-20 11:10:00,TRD****,14847.0,0.0478,11,4,2,11,4,2,11,4,2,0,1,1,0,1
NSE,270,0.4178,1357.94,0.4609,2026-02-20 11:11:01,ORD000*******,1358.0,0.461,PARTIAL,2026-02-20 11:11:00,MARKET,270,0.2693,SE**,INFY.NS,2026-02-20 11:11:00,TRD****,67299.0,0.2165,11,4,2,11,4,2,11,4,2,0,2,1,1,1
NSE,363,0.3617,1358.33,0.461,2026-02-20 11:12:14,ORD000*******,1358.0,0.461,FILLED,2026-02-20 11:12:00,MARKET,811,0.8108,B**,INFY.NS,2026-02-20 11:12:00,TRD****,6312.0,0.0203,11,4,2,11,4,2,11,4,2,0,1,1,0,1
NSE,393,0.7154,1356.91,0.4605,2026-02-20 11:13:20,ORD000*******,1356.6,0.4604,FILLED,2026-02-20 11:13:00,MARKET,393,0.3924,SE**,INFY.NS,2026-02-20 11:13:00,TRD****,29007.0,0.0933,11,4,2,11,4,2,11,4,2,0,1,1,1,1
NSE,200,0.7816,1357.4,0.4607,2026-02-20 11:14:19,ORD000*******,1357.0,0.4606,FILLED,2026-02-20 11:14:00,STOP,200,0.1992,SE**,INFY.NS,2026-02-20 11:14:00,TRD****,8869.0,0.0285,11,4,2,11,4,2,11,4,2,0,1,2,1,1
NSE,880,0.8798,1358.36,0.4611,2026-02-20 11:15:42,ORD000*******,1358.4,0.4611,CANCELLED,2026-02-20 11:15:00,LIMIT,946,0.9459,B**,INFY.NS,2026-02-20 11:15:00,TRD****,32172.0,0.1035,11,4,2,11,4,2,11,4,2,0,0,0,0,1
NSE,509,0.508,1357.12,0.4606,2026-02-20 11:16:15,ORD000*******,1357.5,0.4608,CANCELLED,2026-02-20 11:16:00,LIMIT,843,0.8428,B**,INFY.NS,2026-02-20 11:16:00,TRD****,9179.0,0.0295,11,4,2,11,4,2,11,4,2,0,0,0,0,1
NSE,513,0.9238,1356.5,0.4603,2026-02-20 11:17:32,ORD000*******,1356.2,0.4602,FILLED,2026-02-20 11:17:00,MARKET,513,0.5125,B**,INFY.NS,2026-02-20 11:17:00,TRD****,16683.0,0.0537,11,4,2,11,4,2,11,4,2,0,1,1,0,1
NSE,123,0.8116,1356.33,0.4602,2026-02-20 11:18:54,ORD000*******,1356.1,0.4602,CANCELLED,2026-02-20 11:18:00,LIMIT,123,0.1221,B**,INFY.NS,2026-02-20 11:18:00,TRD****,7065.0,0.0227,11,4,2,11,4,2,11,4,2,0,0,0,0,1
NSE,260,0.479,1356.1,0.4601,2026-02-20 11:19:43,ORD000*******,1356.1,0.4602,PARTIAL,2026-02-20 11:19:00,LIMIT,260,0.2593,SE**,INFY.NS,2026-02-20 11:19:00,TRD****,17030.0,0.0548,11,4,2,11,4,2,11,4,2,0,2,0,1,1
NSE,555,0.7675,1356.33,0.4602,2026-02-20 11:20:36,ORD000*******,1356.1,0.4602,FILLED,2026-02-20 11:20:00,STOP,555,0.5546,SE**,INFY.NS,2026-02-20 11:20:00,TRD****,9554.0,0.0307,11,4,2,11,4,2,11,4,2,0,1,2,1,1
NSE,377,0.6613,1357.42,0.4607,2026-02-20 11:21:26,ORD000*******,1357.2,0.4606,FILLED,2026-02-20 11:21:00,MARKET,377,0.3764,SE**,INFY.NS,2026-02-20 11:21:00,TRD****,15311.0,0.0493,11,4,2,11,4,2,11,4,2,0,1,1,1,1
NSE,57,0.0551,1357.2,0.4606,2026-02-20 11:22:41,ORD000*******,1356.8,0.4605,FILLED,2026-02-20 11:22:00,LIMIT,900,0.8999,B**,INFY.NS,2026-02-20 11:22:00,TRD****,6399.0,0.0206,11,4,2,11,4,2,11,4,2,0,1,0,0,1
NSE,180,0.6904,1356.28,0.4602,2026-02-20 11:23:14,ORD000*******,1356.6,0.4604,FILLED,2026-02-20 11:23:00,LIMIT,180,0.1792,B**,INFY.NS,2026-02-20 11:23:00,TRD****,7438.0,0.0239,11,4,2,11,4,2,11,4,2,0,1,0,0,1
NSE,455,0.4539,1356.56,0.4603,2026-02-20 11:24:39,ORD000*******,1357.0,0.4606,FILLED,2026-02-20 11:24:00,LIMIT,511,0.5105,B**,INFY.NS,2026-02-20 11:24:00,TRD****,8406.0,0.027,11,4,2,11,4,2,11,4,2,0,1,0,0,1
NSE,100,0.7014,1356.61,0.4603,2026-02-20 11:25:10,ORD000*******,1357.1,0.4606,CANCELLED,2026-02-20 11:25:00,STOP,100,0.0991,SE**,INFY.NS,2026-02-20 11:25:00,TRD****,8975.0,0.0289,11,4,2,11,4,2,11,4,2,0,0,2,1,1
NSE,449,0.4479,1358.33,0.461,2026-02-20 11:26:14,ORD000*******,1357.9,0.4609,CANCELLED,2026-02-20 11:26:00,LIMIT,989,0.989,SE**,INFY.NS,2026-02-20 11:26:00,TRD****,10957.0,0.0353,11,4,2,11,4,2,11,4,2,0,0,0,1,1
NSE,186,0.1844,1358.34,0.461,2026-02-20 11:27:08,ORD000*******,1358.1,0.461,FILLED,2026-02-20 11:27:00,LIMIT,806,0.8058,B**,INFY.NS,2026-02-20 11:27:00,TRD****,13055.0,0.042,11,4,2,11,4,2,11,4,2,0,1,0,0,1
NSE,274,0.6473,1358.49,0.4611,2026-02-20 11:28:27,ORD000*******,1358.9,0.4613,FILLED,2026-02-20 11:28:00,LIMIT,274,0.2733,SE**,INFY.NS,2026-02-20 11:28:00,TRD****,13038.0,0.0419,11,4,2,11,4,2,11,4,2,0,1,0,1,1
NSE,86,0.8106,1358.45,0.4611,2026-02-20 11:29:53,ORD000*******,1358.4,0.4611,CANCELLED,2026-02-20 11:29:00,LIMIT,86,0.0851,B**,INFY.NS,2026-02-20 11:29:00,TRD****,9772.0,0.0314,11,4,2,11,4,2,11,4,2,0,0,0,0,1
NSE,680,0.9409,1360.27,0.4618,2026-02-20 11:30:33,ORD000*******,1360.2,0.4619,FILLED,2026-02-20 11:30:00,STOP,680,0.6797,B**,INFY.NS,2026-02-20 11:30:00,TRD****,40700.0,0.131,11,4,2,11,4,2,11,4,2,0,1,2,0,1
NSE,528,0.5271,1360.19,0.4618,2026-02-20 11:31:51,ORD000*******,1360.4,0.4619,CANCELLED,2026-02-20 11:31:00,LIMIT,698,0.6977,SE**,INFY.NS,2026-02-20 11:31:00,TRD****,16449.0,0.0529,11,4,2,11,4,2,11,4,2,0,0,0,1,1
NSE,206,0.3597,1359.47,0.4615,2026-02-20 11:32:05,ORD000*******,1359.5,0.4616,FILLED,2026-02-20 11:32:00,STOP,206,0.2052,SE**,INFY.NS,2026-02-20 11:32:00,TRD****,32010.0,0.103,11,4,2,11,4,2,11,4,2,0,1,2,1,1
NSE,727,0.8377,1360.34,0.4618,2026-02-20 11:33:04,ORD000*******,1360.2,0.4619,PARTIAL,2026-02-20 11:33:00,STOP,727,0.7267,SE**,INFY.NS,2026-02-20 11:33:00,TRD****,24020.0,0.0773,11,4,2,11,4,2,11,4,2,0,2,2,1,1
NSE,393,0.8457,1360.21,0.4618,2026-02-20 11:34:44,ORD000*******,1360.5,0.462,CANCELLED,2026-02-20 11:34:00,LIMIT,393,0.3924,SE**,INFY.NS,2026-02-20 11:34:00,TRD****,12051.0,0.0388,11,4,2,11,4,2,11,4,2,0,0,0,1,1
NSE,623,0.6222,1360.69,0.462,2026-02-20 11:35:34,ORD000*******,1360.3,0.4619,FILLED,2026-02-20 11:35:00,LIMIT,967,0.967,SE**,INFY.NS,2026-02-20 11:35:00,TRD****,5222.0,0.0168,11,4,2,11,4,2,11,4,2,0,1,0,1,1
NSE,47,0.0451,1360.54,0.4619,2026-02-20 11:36:30,ORD000*******,1360.5,0.462,CANCELLED,2026-02-20 11:36:00,STOP,990,0.99,SE**,INFY.NS,2026-02-20 11:36:00,TRD****,10618.0,0.0342,11,4,2,11,4,2,11,4,2,0,0,2,1,1
NSE,721,0.985,1361.29,0.4622,2026-02-20 11:37:08,ORD000*******,1360.9,0.4621,FILLED,2026-02-20 11:37:00,LIMIT,721,0.7207,B**,INFY.NS,2026-02-20 11:37:00,TRD****,8044.0,0.0259,11,4,2,11,4,2,11,4,2,0,1,0,0,1
NSE,825,0.8457,1362.01,0.4625,2026-02-20 11:38:59,ORD000*******,1361.7,0.4625,FILLED,2026-02-20 11:38:00,LIMIT,825,0.8248,B**,INFY.NS,2026-02-20 11:38:00,TRD****,20680.0,0.0665,11,4,2,11,4,2,11,4,2,0,1,0,0,1
NSE,132,0.8146,1362.17,0.4626,2026-02-20 11:39:53,ORD000*******,1361.8,0.4625,FILLED,2026-02-20 11:39:00,MARKET,132,0.1311,B**,INFY.NS,2026-02-20 11:39:00,TRD****,8840.0,0.0284,11,4,2,11,4,2,11,4,2,0,1,1,0,1
NSE,135,0.501,1361.82,0.4624,2026-02-20 11:40:20,ORD000*******,1361.5,0.4624,CANCELLED,2026-02-20 11:40:00,MARKET,135,0.1341,SE**,INFY.NS,2026-02-20 11:40:00,TRD****,10028.0,0.0323,11,4,2,11,4,2,11,4,2,0,0,1,1,1
NSE,246,0.2445,1359.79,0.4616,2026-02-20 11:41:16,ORD000*******,1360.2,0.4619,PARTIAL,2026-02-20 11:41:00,LIMIT,267,0.2663,B**,INFY.NS,2026-02-20 11:41:00,TRD****,67513.0,0.2172,11,4,2,11,4,2,11,4,2,0,2,0,0,1
NSE,261,0.2595,1359.32,0.4614,2026-02-20 11:42:35,ORD000*******,1359.1,0.4614,CANCELLED,2026-02-20 11:42:00,STOP,400,0.3994,B**,INFY.NS,2026-02-20 11:42:00,TRD****,52452.0,0.1688,11,4,2,11,4,2,11,4,2,0,0,2,0,1
NSE,258,0.2565,1358.8,0.4612,2026-02-20 11:43:41,ORD000*******,1358.7,0.4613,PARTIAL,2026-02-20 11:43:00,MARKET,309,0.3083,SE**,INFY.NS,2026-02-20 11:43:00,TRD****,5996.0,0.0193,11,4,2,11,4,2,11,4,2,0,2,1,1,1
NSE,265,0.6132,1359.92,0.4617,2026-02-20 11:44:04,ORD000*******,1359.9,0.4617,FILLED,2026-02-20 11:44:00,MARKET,265,0.2643,B**,INFY.NS,2026-02-20 11:44:00,TRD****,8178.0,0.0263,11,4,2,11,4,2,11,4,2,0,1,1,0,1
NSE,646,0.9178,1360.9,0.4621,2026-02-20 11:45:27,ORD000*******,1360.9,0.4621,FILLED,2026-02-20 11:45:00,MARKET,646,0.6456,B**,INFY.NS,2026-02-20 11:45:00,TRD****,10331.0,0.0332,11,4,2,11,4,2,11,4,2,0,1,1,0,1
NSE,449,0.996,1360.88,0.4621,2026-02-20 11:46:07,ORD000*******,1360.9,0.4621,FILLED,2026-02-20 11:46:00,MARKET,449,0.4484,B**,INFY.NS,2026-02-20 11:46:00,TRD****,34778.0,0.1119,11,4,2,11,4,2,11,4,2,0,1,1,0,1
NSE,96,0.0942,1359.76,0.4616,2026-02-20 11:47:35,ORD000*******,1359.5,0.4616,FILLED,2026-02-20 11:47:00,LIMIT,378,0.3774,SE**,INFY.NS,2026-02-20 11:47:00,TRD****,6813.0,0.0219,11,4,2,11,4,2,11,4,2,0,1,0,1,1
NSE,625,0.6774,1358.16,0.461,2026-02-20 11:49:00,ORD000*******,1357.8,0.4609,FILLED,2026-02-20 11:48:00,MARKET,625,0.6246,SE**,INFY.NS,2026-02-20 11:48:00,TRD****,15523.0,0.0499,11,4,2,11,4,2,11,4,2,0,1,1,1,1
NSE,220,0.2184,1357.88,0.4609,2026-02-20 11:49:35,ORD000*******,1358.0,0.461,FILLED,2026-02-20 11:49:00,MARKET,428,0.4274,SE**,INFY.NS,2026-02-20 11:49:00,TRD****,11694.0,0.0376,11,4,2,11,4,2,11,4,2,0,1,1,1,1
NSE,357,0.4619,1357.58,0.4607,2026-02-20 11:50:05,ORD000*******,1357.2,0.4606,CANCELLED,2026-02-20 11:50:00,MARKET,357,0.3564,SE**,INFY.NS,2026-02-20 11:50:00,TRD****,7469.0,0.024,11,4,2,11,4,2,11,4,2,0,0,1,1,1
NSE,134,0.1323,1357.32,0.4606,2026-02-20 11:51:13,ORD000*******,1357.0,0.4606,FILLED,2026-02-20 11:51:00,STOP,780,0.7798,SE**,INFY.NS,2026-02-20 11:51:00,TRD****,35918.0,0.1156,11,4,2,11,4,2,11,4,2,0,1,2,1,1
NSE,284,0.3006,1356.43,0.4603,2026-02-20 11:52:19,ORD000*******,1356.9,0.4605,PARTIAL,2026-02-20 11:52:00,LIMIT,284,0.2833,SE**,INFY.NS,2026-02-20 11:52:00,TRD****,10619.0,0.0342,11,4,2,11,4,2,11,4,2,0,2,0,1,1
NSE,227,0.6683,1356.58,0.4603,2026-02-20 11:53:23,ORD000*******,1356.7,0.4604,FILLED,2026-02-20 11:53:00,LIMIT,227,0.2262,B**,INFY.NS,2026-02-20 11:53:00,TRD****,14476.0,0.0466,11,4,2,11,4,2,11,4,2,0,1,0,0,1
NSE,1,0.1353,1357.49,0.4607,2026-02-20 11:54:39,ORD000*******,1357.5,0.4608,FILLED,2026-02-20 11:54:00,STOP,1,0.0,B**,INFY.NS,2026-02-20 11:54:00,TRD****,50617.0,0.1629,11,4,2,11,4,2,11,4,2,0,1,2,0,1
NSE,912,0.9118,1358.11,0.461,2026-02-20 11:55:37,ORD000*******,1358.1,0.461,CANCELLED,2026-02-20 11:55:00,MARKET,982,0.982,B**,INFY.NS,2026-02-20 11:55:00,TRD****,12376.0,0.0398,11,4,2,11,4,2,11,4,2,0,0,1,0,1
NSE,238,0.2365,1358.57,0.4611,2026-02-20 11:56:20,ORD000*******,1358.3,0.4611,FILLED,2026-02-20 11:56:00,STOP,834,0.8338,B**,INFY.NS,2026-02-20 11:56:00,TRD****,12083.0,0.0389,11,4,2,11,4,2,11,4,2,0,1,2,0,1
NSE,329,0.6192,1359.04,0.4613,2026-02-20 11:57:16,ORD000*******,1359.2,0.4615,FILLED,2026-02-20 11:57:00,MARKET,329,0.3283,B**,INFY.NS,2026-02-20 11:57:00,TRD****,15983.0,0.0514,11,4,2,11,4,2,11,4,2,0,1,1,0,1
NSE,156,0.3928,1358.71,0.4612,2026-02-20 11:59:00,ORD000*******,1359.1,0.4614,FILLED,2026-02-20 11:58:00,LIMIT,156,0.1552,SE**,INFY.NS,2026-02-20 11:58:00,TRD****,6647.0,0.0214,11,4,2,11,4,2,11,4,2,0,1,0,1,1
NSE,93,0.5721,1359.04,0.4613,2026-02-20 11:59:12,ORD000*******,1358.7,0.4613,FILLED,2026-02-20 11:59:00,LIMIT,93,0.0921,B**,INFY.NS,2026-02-20 11:59:00,TRD****,13596.0,0.0437,11,4,2,11,4,2,11,4,2,0,1,0,0,1
NSE,726,0.9619,1358.6,0.4611,2026-02-20 12:00:12,ORD000*******,1358.2,0.4611,PARTIAL,2026-02-20 12:00:00,LIMIT,726,0.7257,SE**,INFY.NS,2026-02-20 12:00:00,TRD****,6392.0,0.0206,12,4,2,12,4,2,12,4,2,0,2,0,1,1
NSE,403,0.4018,1357.27,0.4606,2026-02-20 12:01:18,ORD000*******,1357.3,0.4607,CANCELLED,2026-02-20 12:01:00,LIMIT,732,0.7317,SE**,INFY.NS,2026-02-20 12:01:00,TRD****,11260.0,0.0362,12,4,2,12,4,2,12,4,2,0,0,0,1,1
NSE,879,0.9619,1356.88,0.4605,2026-02-20 12:02:32,ORD000*******,1357.0,0.4606,FILLED,2026-02-20 12:02:00,STOP,879,0.8789,SE**,INFY.NS,2026-02-20 12:02:00,TRD****,15449.0,0.0497,12,4,2,12,4,2,12,4,2,0,1,2,1,1
NSE,345,0.3437,1356.55,0.4603,2026-02-20 12:03:43,ORD000*******,1356.4,0.4603,FILLED,2026-02-20 12:03:00,MARKET,529,0.5285,B**,INFY.NS,2026-02-20 12:03:00,TRD****,7798.0,0.0251,12,4,2,12,4,2,12,4,2,0,1,1,0,1
NSE,454,0.8978,1355.24,0.4598,2026-02-20 12:04:10,ORD000*******,1355.7,0.46,CANCELLED,2026-02-20 12:04:00,MARKET,454,0.4535,B**,INFY.NS,2026-02-20 12:04:00,TRD****,14861.0,0.0478,12,4,2,12,4,2,12,4,2,0,0,1,0,1
NSE,455,0.6042,1355.29,0.4598,2026-02-20 12:05:25,ORD000*******,1355.6,0.46,PARTIAL,2026-02-20 12:05:00,STOP,455,0.4545,B**,INFY.NS,2026-02-20 12:05:00,TRD****,8219.0,0.0264,12,4,2,12,4,2,12,4,2,0,2,2,0,1
NSE,153,0.9589,1356.13,0.4602,2026-02-20 12:06:58,ORD000*******,1355.8,0.4601,FILLED,2026-02-20 12:06:00,LIMIT,153,0.1522,SE**,INFY.NS,2026-02-20 12:06:00,TRD****,24452.0,0.0787,12,4,2,12,4,2,12,4,2,0,1,0,1,1
NSE,394,0.3928,1355.52,0.4599,2026-02-20 12:07:06,ORD000*******,1356.0,0.4602,FILLED,2026-02-20 12:07:00,MARKET,845,0.8448,B**,INFY.NS,2026-02-20 12:07:00,TRD****,8145.0,0.0262,12,4,2,12,4,2,12,4,2,0,1,1,0,1
NSE,73,0.0711,1356.54,0.4603,2026-02-20 12:08:49,ORD000*******,1356.4,0.4603,FILLED,2026-02-20 12:08:00,MARKET,246,0.2452,B**,INFY.NS,2026-02-20 12:08:00,TRD****,7660.0,0.0246,12,4,2,12,4,2,12,4,2,0,1,1,0,1
NSE,204,0.7164,1356.53,0.4603,2026-02-20 12:09:32,ORD000*******,1356.4,0.4603,FILLED,2026-02-20 12:08:56,STOP,204,0.2032,SE**,INFY.NS,2026-02-20 12:08:56,TRD****,0.0,0.0,12,4,2,12,4,2,12,4,2,0,1,2,1,1
NSE,431,0.7255,915.0,0.2833,2026-02-20 09:15:42,ORD000*******,915.05,0.2833,FILLED,2026-02-20 09:15:00,STOP,431,0.4304,B**,HDFCBANK.NS,2026-02-20 09:15:00,TRD****,0.0,0.0,9,4,2,9,4,2,9,4,2,0,1,2,0,0
NSE,328,0.3267,915.15,0.2833,2026-02-20 09:16:13,ORD000*******,914.9,0.2833,PARTIAL,2026-02-20 09:16:00,LIMIT,928,0.9279,B**,HDFCBANK.NS,2026-02-20 09:16:00,TRD****,127211.7927270113,1.0,9,4,2,9,4,2,9,4,2,0,2,0,0,0
NSE,50,0.0481,913.92,0.2828,2026-02-20 09:17:56,ORD000*******,913.85,0.2828,FILLED,2026-02-20 09:17:00,MARKET,674,0.6737,B**,HDFCBANK.NS,2026-02-20 09:17:00,TRD****,127211.7927270113,0.7341,9,4,2,9,4,2,9,4,2,0,1,1,0,0
NSE,758,0.9038,913.63,0.2827,2026-02-20 09:18:20,ORD000*******,913.85,0.2828,CANCELLED,2026-02-20 09:18:00,MARKET,758,0.7578,B**,HDFCBANK.NS,2026-02-20 09:18:00,TRD****,127211.7927270113,0.737,9,4,2,9,4,2,9,4,2,0,0,1,0,0
NSE,262,0.99,914.73,0.2832,2026-02-20 09:19:52,ORD000*******,915.0,0.2833,PARTIAL,2026-02-20 09:19:00,MARKET,262,0.2613,SE**,HDFCBANK.NS,2026-02-20 09:19:00,TRD****,127211.7927270113,0.5744,9,4,2,9,4,2,9,4,2,0,2,1,1,0
NSE,424,0.8447,915.76,0.2836,2026-02-20 09:20:22,ORD000*******,916.0,0.2837,CANCELLED,2026-02-20 09:20:00,STOP,424,0.4234,SE**,HDFCBANK.NS,2026-02-20 09:20:00,TRD****,78442.0,0.2524,9,4,2,9,4,2,9,4,2,0,0,2,1,0
NSE,451,0.4499,915.52,0.2835,2026-02-20 09:21:11,ORD000*******,915.8,0.2836,FILLED,2026-02-20 09:21:00,MARKET,922,0.9219,B**,HDFCBANK.NS,2026-02-20 09:21:00,TRD****,81926.0,0.2636,9,4,2,9,4,2,9,4,2,0,1,1,0,0
NSE,270,0.3687,915.69,0.2835,2026-02-20 09:22:14,ORD000*******,915.65,0.2836,CANCELLED,2026-02-20 09:22:00,MARKET,270,0.2693,B**,HDFCBANK.NS,2026-02-20 09:22:00,TRD****,62332.0,0.2006,9,4,2,9,4,2,9,4,2,0,0,1,0,0
